family,subfamily_sci,subfamily_common,sciName,comName,BAMONA,date.observed,number,observer,year,month,day,location,source,image
Pieridae,Coliandinae,Sulphurs,Phoebis sennae,Cloudless Sulphur,https://www.butterfliesandmoths.org/species/Phoebis-sennae,5/10/2017,2,lucretia kinney and mary souis,2017,5,10,mf,citsci,http://www.londonbaystationery.com/Images/butterfly.jpg
Pieridae,Coliandinae,Sulphurs,Pyrisitia lisa,Little Yellow,https://www.butterfliesandmoths.org/species/Pyrisitia-lisa,5/10/2017,3,lucretia kinney and mary souis,2017,5,10,mf,citsci,http://www.londonbaystationery.com/Images/butterfly.jpg
Pieridae,Coliandinae,Sulphurs,Colias eurytheme,Orange Sulphur,https://www.butterfliesandmoths.org/species/Colias-eurytheme,5/10/2017,2,lucretia kinney and mary souis,2017,5,10,mf,citsci,http://www.londonbaystationery.com/Images/butterfly.jpg
Hesperiidae,Hesperiinae,Grass Skipper,Ancyloxypha numitor,Least Skipper,https://www.butterfliesandmoths.org/species/Ancyloxypha-numitor,5/11/2017,1,laura hamon and joel kingsolver and elizabeth moore,2017,5,11,mf,citsci,http://www.londonbaystationery.com/Images/butterfly.jpg
Hesperiidae,Hesperiinae,Grass Skipper,Poanes zabulon,Zabulon Skipper,https://www.butterfliesandmoths.org/species/Poanes-zabulon,5/11/2017,16,laura hamon and joel kingsolver and elizabeth moore,2017,5,11,mf,citsci,http://www.londonbaystationery.com/Images/butterfly.jpg
Lycaenidae ,Polyommatinae,Blues,Celastrina neglecta,Summer Azure,https://www.butterfliesandmoths.org/species/Celastrina-neglecta,5/11/2017,13,laura hamon and joel kingsolver and elizabeth moore,2017,5,11,mf,citsci,http://www.londonbaystationery.com/Images/butterfly.jpg
Nymphalidae,Nymphalinae,True Brush-foots,Vanessa virginiensis,American Lady,https://www.butterfliesandmoths.org/species/Vanessa-virginiensis,5/11/2017,1,laura hamon and joel kingsolver and elizabeth moore,2017,5,11,mf,citsci,http://www.londonbaystationery.com/Images/butterfly.jpg
Nymphalidae,Satyrinae,Satyrs,Satyrodes appalachia,Appalachian Brown,https://www.butterfliesandmoths.org/species/Satyrodes-appalachia,5/11/2017,1,laura hamon and joel kingsolver and elizabeth moore,2017,5,11,mf,citsci,http://www.londonbaystationery.com/Images/butterfly.jpg
Nymphalidae,Satyrinae,Satyrs,Hermeuptychia sosybius,Carolina Satyr,https://www.butterfliesandmoths.org/species/Hermeuptychia-sosybius,5/11/2017,1,laura hamon and joel kingsolver and elizabeth moore,2017,5,11,mf,citsci,http://www.londonbaystationery.com/Images/butterfly.jpg
Nymphalidae,Nymphalinae,True Brush-foots,Junonia coenia,Common Buckeye,https://www.butterfliesandmoths.org/species/Junonia-coenia,5/11/2017,4,laura hamon and joel kingsolver and elizabeth moore,2017,5,11,mf,citsci,http://www.londonbaystationery.com/Images/butterfly.jpg
Nymphalidae,Nymphalinae,True Brush-foots,Polygonia interrogationis,Question Mark,https://www.butterfliesandmoths.org/species/Polygonia-interrogationis,5/11/2017,2,laura hamon and joel kingsolver and elizabeth moore,2017,5,11,mf,citsci,http://www.londonbaystationery.com/Images/butterfly.jpg
Pieridae,Coliandinae,Sulphurs,Colias eurytheme,Orange Sulphur,https://www.butterfliesandmoths.org/species/Colias-eurytheme,5/11/2017,2,laura hamon and joel kingsolver and elizabeth moore,2017,5,11,mf,citsci,http://www.londonbaystationery.com/Images/butterfly.jpg
Hesperiidae,Hesperiinae,Grass Skipper,Atalopedes campestris,Sachem,https://www.butterfliesandmoths.org/species/Atalopedes-campestris,5/15/2017,10,lucretia kinney,2017,5,15,mf,citsci,http://www.londonbaystationery.com/Images/butterfly.jpg
Hesperiidae,Pyrginae,Spread-winged Skipper,Epargyreus clarus,Silver-spotted Skipper,https://www.butterfliesandmoths.org/species/Epargyreus-clarus,5/15/2017,2,lucretia kinney,2017,5,15,mf,citsci,http://www.londonbaystationery.com/Images/butterfly.jpg
Lycaenidae ,Polyommatinae,Blues,Celastrina ladon,Spring Azure,https://www.butterfliesandmoths.org/species/Celastrina-ladon,5/15/2017,10,lucretia kinney,2017,5,15,mf,citsci,http://www.londonbaystationery.com/Images/butterfly.jpg
Nymphalidae,Libytheinae,Snout Butterflies,Libytheana carinenta,American Snout,https://www.butterfliesandmoths.org/species/Libytheana-carinenta,5/15/2017,2,lucretia kinney,2017,5,15,mf,citsci,http://www.londonbaystationery.com/Images/butterfly.jpg
Nymphalidae,Satyrinae,Satyrs,Hermeuptychia sosybius,Carolina Satyr,https://www.butterfliesandmoths.org/species/Hermeuptychia-sosybius,5/15/2017,1,lucretia kinney,2017,5,15,mf,citsci,http://www.londonbaystationery.com/Images/butterfly.jpg
